C' est parce que t' as lachement laché la poursuite !,SEN:0,cmr-88milsms-a29508,LIT
On essaiera d' y aller un poil plus tot la semaine prochaine pour s' entrainer comme des hommes ?,SEN:1,cmr-88milsms-a29508,LIT
"Pendant une poursuite tomber alors que c' est meme pas termine , vraiment pd",SEN:0,cmr-88milsms-a29509,LIT
Il est venu me parler je crois !,SEN:0,cmr-88milsms-a29510,ORAL
Moi je pense qu' on peut !,SEN:1,cmr-88milsms-a29510,ORAL
Et vous ?,SEN:2,cmr-88milsms-a29510,ORAL
"bah je sais pas te bouger , lire , bosser , apprendre un truc ou regarder un film mais un que t' as choisi , pas juste parce qu' il passait à la télé",SEN:0,cmr-88milsms-a29511,LIT
Je l ai jamais vu .,SEN:0,cmr-88milsms-a29512,ORAL
Il devait pas jouer quand Je me suis mise à regarder .,SEN:1,cmr-88milsms-a29512,LIT
Je t' aime,SEN:2,cmr-88milsms-a29512,ORAL
"Sucer la bite de son chauffeur et pas le regretter , vraiment pd",SEN:0,cmr-88milsms-a29514,LIT
Raaaaah je l' aurai un jour !,SEN:0,cmr-88milsms-a29515,ORAL
Salut mec .,SEN:0,cmr-88milsms-a29516,ORAL
Bah non on y va pas on est salement crevé en fait et comme on part à toulouse ce week end,SEN:1,cmr-88milsms-a29516,LIT
"Non que dalle , et toi ?",SEN:0,cmr-88milsms-a29517,ORAL
Ok :) cool ! ca,SEN:0,cmr-88milsms-a29518,ORAL
fait un truc en plus,SEN:1,cmr-88milsms-a29518,ORAL
t' as vu ça !,SEN:0,cmr-88milsms-a29519,ORAL
moi j' en sors c' est vraiment trop bien !,SEN:1,cmr-88milsms-a29519,ORAL
t' y vas combien de temps et combien de fois par semaine ?,SEN:2,cmr-88milsms-a29519,LIT
"Ah , dur",SEN:0,cmr-88milsms-a29520,ORAL
"C' est soit jeudi soit vendredi , regarde tes mails :-)",SEN:0,cmr-88milsms-a29521,LIT
No problèm !,SEN:0,cmr-88milsms-a29522,ORAL
Moi midi ...,SEN:0,cmr-88milsms-a29523,ORAL
Vais Dodo demain cours à 8heure !,SEN:1,cmr-88milsms-a29523,ORAL
Je t' embrasse !,SEN:2,cmr-88milsms-a29523,ORAL
J' espère que tout Se passe bien pour Vous et que Tu te remets en douceur je t' embrasse .,SEN:0,cmr-88milsms-a29524,LIT
Coucou !,SEN:0,cmr-88milsms-a29525,ORAL
Demain matin je viendrai au mag ...,SEN:1,cmr-88milsms-a29525,ORAL
On essaiera de se caler 1 petite heure dans le bureau pour faire ton eval :-) Révise ce soir ...,SEN:2,cmr-88milsms-a29525,LIT
Lol Des bisous,SEN:3,cmr-88milsms-a29525,ORAL
dans une foule de 100personne je trouve tjs LA personne bizar,SEN:0,cmr-88milsms-a29526,LIT
Aahhh ..,SEN:0,cmr-88milsms-a29527,ORAL
Profite bien alors !,SEN:1,cmr-88milsms-a29527,ORAL
"Tkt , je dépose [ _ forename _ ] de toute façon ...",SEN:2,cmr-88milsms-a29527,LIT
Yoooo M3ùf !,SEN:0,cmr-88milsms-a29528,ORAL
