I ' vanne c' mec -là !,SEN:0,test_0-0,ORAL
"Si t' encaissesses salades , i ' te bonnira qu' i ' a des combines de première pour affurer de l' artiche total i ' marche à côte de ses lattes .",SEN:0,test_1-0,ORAL
"L' autre jour , i ' sorte du burlingue du boss .",SEN:0,test_2-0,ORAL
"Le singe , c' est une vache , i ' nous fait , s' i ' retire pas fissa c ' qu' i ' vient de bonnir , moi j ' prendsmon compte et j ' mets les bouts !",SEN:0,test_3-0,ORAL
Qu' est -ce,SEN:0,test_4-0,UNK
qu' i ' t' a donc dégoisé ?,SEN:0,test_5-0,UNK
J ' te je fous à la lourde qu' i ' m' a dit !,SEN:0,test_6-0,ORAL
Ce sont deux pièces très agréables .,SEN:0,test_7-0,ORAL
..,SEN:0,test_8-0,UNK
Pour recevoir c' est épatant .,SEN:0,test_9-0,ORAL
Mais enfin on ne passe pas son temps À recevoir .,SEN:0,test_10-0,ORAL
Alors ...,SEN:0,test_11-0,UNK
qu' est -ce,SEN:0,test_12-0,UNK
que vous voulez ?,SEN:0,test_13-0,UNK
"Si je rentre le soir pour travailler , c' est impossible .",SEN:0,test_14-0,ORAL
Ou bien il faut ...,SEN:0,test_15-0,ORAL
Il faut ...,SEN:0,test_16-0,UNK
On met le couvert ...,SEN:0,test_17-0,ORAL
on fait ...,SEN:0,test_18-0,UNK
j' ai aucun ...,SEN:0,test_19-0,UNK
aucun coin pour travailler ...,SEN:0,test_20-0,UNK
Après le dîner .,SEN:0,test_21-0,ORAL
Et encore maintenant que les enfants sont grands ...,SEN:0,test_22-0,ORAL
... travaille ...,SEN:0,test_23-0,UNK
Je peux pas ...,SEN:0,test_24-0,ORAL
Quelquefois ils n' ont pas toujours à travailler .,SEN:0,test_25-0,UNK
Travaille à la couture ...,SEN:0,test_26-0,ORAL
Bon .,SEN:0,test_27-0,UNK
"Alors , quand les enfants étaient plus petits , ils se couchaient .",SEN:0,test_28-0,ORAL
ça allait .,SEN:0,test_29-0,ORAL
Nous étions tous les deux seuls .,SEN:0,test_30-0,ORAL
Je pouvais travailler .,SEN:0,test_31-0,UNK
"Maintenant de temps en temps , il y a ....",SEN:0,test_32-0,ORAL
"Les enfants , il y en a un qui n' i rien à faire , ben , il veut tenir compagnie de sa mère .",SEN:0,test_33-0,ORAL
Je ne peux tout de même pas empêcher .,SEN:0,test_34-0,ORAL
Alors c' est extrêment gênant .,SEN:0,test_35-0,ORAL
Ah !,SEN:0,test_36-0,UNK
il faudrait ...,SEN:0,test_37-0,ORAL
si avec une cloison .,SEN:0,test_38-0,ORAL
Mais ce serait ...,SEN:0,test_39-0,ORAL
Oh !,SEN:0,test_40-0,UNK
mais si .,SEN:0,test_41-0,ORAL
Une double porte,SEN:0,test_42-0,UNK
