I ' vanne -là !,SEN:0,test_0-0,ORAL
"Si t' encaissesses salades , i ' te bonnira qu' i ' des combines première pour affurer l' total i ' marche côte ses lattes .",SEN:0,test_1-0,LIT
"L' autre jour , i ' sorte du burlingue du .",SEN:0,test_2-0,ORAL
"Le singe , vache , i ' fait , s' i ' retire fissa c ' qu' i ' vient bonnir , moi j ' prendsmon compte j ' mets bouts !",SEN:0,test_3-0,LIT
Qu' -ce,SEN:0,test_4-0,ORAL
qu' i ' t' donc dégoisé ?,SEN:0,test_5-0,ORAL
J ' te lourde qu' i ' m' dit !,SEN:0,test_6-0,ORAL
Ce deux pièces très agréables .,SEN:0,test_7-0,ORAL
..,SEN:0,test_8-0,ORAL
Pour recevoir épatant .,SEN:0,test_9-0,ORAL
Mais ne temps À recevoir .,SEN:0,test_10-0,ORAL
Alors ...,SEN:0,test_11-0,ORAL
qu' -ce,SEN:0,test_12-0,ORAL
que vous voulez ?,SEN:0,test_13-0,ORAL
"Si rentre soir pour travailler , impossible .",SEN:0,test_14-0,ORAL
Ou faut ...,SEN:0,test_15-0,ORAL
Il faut ...,SEN:0,test_16-0,ORAL
On met couvert ...,SEN:0,test_17-0,ORAL
fait ...,SEN:0,test_18-0,ORAL
j' ai aucun ...,SEN:0,test_19-0,ORAL
aucun coin pour travailler ...,SEN:0,test_20-0,LIT
Après dîner .,SEN:0,test_21-0,ORAL
Et encore maintenant que enfants grands ...,SEN:0,test_22-0,LIT
... travaille ...,SEN:0,test_23-0,ORAL
Je peux ...,SEN:0,test_24-0,ORAL
Quelquefois ils n' ont toujours travailler .,SEN:0,test_25-0,ORAL
Travaille couture ...,SEN:0,test_26-0,ORAL
Bon .,SEN:0,test_27-0,ORAL
"Alors , quand enfants étaient plus petits , ils couchaient .",SEN:0,test_28-0,LIT
allait .,SEN:0,test_29-0,ORAL
Nous étions tous deux seuls .,SEN:0,test_30-0,ORAL
Je pouvais travailler .,SEN:0,test_31-0,ORAL
"Maintenant temps en temps , ....",SEN:0,test_32-0,ORAL
"Les enfants , en un qui n' i rien , ben , veut tenir compagnie mère .",SEN:0,test_33-0,LIT
Je ne peux tout même empêcher .,SEN:0,test_34-0,ORAL
Alors gênant .,SEN:0,test_35-0,ORAL
Ah !,SEN:0,test_36-0,ORAL
...,SEN:0,test_37-0,ORAL
si avec cloison .,SEN:0,test_38-0,ORAL
Mais ...,SEN:0,test_39-0,ORAL
Oh !,SEN:0,test_40-0,ORAL
si .,SEN:0,test_41-0,ORAL
Une double porte,SEN:0,test_42-0,ORAL
