Hey ca va ?,SEN:0,cmr-88milsms-a1,ORAL
Alors cette rentree ?,SEN:1,cmr-88milsms-a1,ORAL
Va falloir se trouver un p' tit creneau pour se voir !,SEN:2,cmr-88milsms-a1,LIT
"Dis moi , est -ce",SEN:3,cmr-88milsms-a1,ORAL
que tu sais quand commence les cours de langue non specialiste ?,SEN:4,cmr-88milsms-a1,LIT
Bisoux,SEN:5,cmr-88milsms-a1,LIT
Ok super merci !,SEN:0,cmr-88milsms-a2,ORAL
Oui j' y comprends rien du tout moi a cette fac :p J' irai me renseigner aussi ( si j' trouve le batiment :) ) Merci encore !,SEN:1,cmr-88milsms-a2,LIT
Bonne soiree bisoux !,SEN:2,cmr-88milsms-a2,ORAL
Coucou !,SEN:0,cmr-88milsms-a3,ORAL
C' est quand la feria de Nimes ?,SEN:1,cmr-88milsms-a3,ORAL
J' suis pas bien sure de la faire mais pourquoi pas !,SEN:2,cmr-88milsms-a3,LIT
"Sinon oui , j' profite de ma derniere semaine de vacance !",SEN:3,cmr-88milsms-a3,LIT
Bon courage !,SEN:4,cmr-88milsms-a3,ORAL
Bisoux,SEN:5,cmr-88milsms-a3,LIT
Coucou :) Oui ca c' est bien passe !,SEN:0,cmr-88milsms-a4,ORAL
Alors je sais pas du tout pour jeudi soir ...,SEN:1,cmr-88milsms-a4,ORAL
Non pas que je veuille pas mais je suis pas sure d' etre sur Montpel .,SEN:2,cmr-88milsms-a4,LIT
J' y serai de sur qu' a partir de lundi prochain car je commence les cours ...,SEN:3,cmr-88milsms-a4,LIT
On peut se rejoindre quelque part ?,SEN:0,cmr-88milsms-a5,ORAL
Tu as cours ou ?,SEN:1,cmr-88milsms-a5,ORAL
Encore moi ...,SEN:0,cmr-88milsms-a6,ORAL
"J' te harcele , oui oui et j' assume :) Juste j' te tiens au courant .",SEN:1,cmr-88milsms-a6,LIT
On sera 4 .,SEN:2,cmr-88milsms-a6,ORAL
"Toi , [ _ forename _ ] , [ _ forename _ ] et moi a participer .",SEN:3,cmr-88milsms-a6,LIT
On t' avance ?,SEN:4,cmr-88milsms-a6,ORAL
"Dis , pour le premier midi on s' fait a manger de nous comme on avait fait y' a deux ans ?",SEN:0,cmr-88milsms-a7,LIT
Ou vous allez acheter des trucs pour le samedi midi ?,SEN:1,cmr-88milsms-a7,LIT
Hey hey !,SEN:0,cmr-88milsms-a8,ORAL
J' te souhaite un tres joyeux n' anniversaire !,SEN:1,cmr-88milsms-a8,LIT
Profite bien de ta journee !,SEN:2,cmr-88milsms-a8,ORAL
Le [ _ nickname _ ] te souhaite aussi un tres joyeux anniv ' !,SEN:3,cmr-88milsms-a8,LIT
Bisoux,SEN:4,cmr-88milsms-a8,LIT
Je suis desolee ...,SEN:0,cmr-88milsms-a9,ORAL
J' avais pas vu l' heure et pas de portable sur moi ...,SEN:1,cmr-88milsms-a9,LIT
Encore desolee ...,SEN:2,cmr-88milsms-a9,ORAL
Bisoux,SEN:3,cmr-88milsms-a9,LIT
Ah d' accord .,SEN:0,cmr-88milsms-a10,ORAL
Ca me fait vraiment plaisir .,SEN:1,cmr-88milsms-a10,ORAL
Merci d' avoir pense a moi !,SEN:2,cmr-88milsms-a10,ORAL
Je vous fait des Bisous a vous tous !,SEN:3,cmr-88milsms-a10,ORAL
Histoire d' etre sure certaine !,SEN:0,cmr-88milsms-a11,ORAL
Demain je commence a 7h30 c' est ca ?,SEN:1,cmr-88milsms-a11,ORAL
Bisoux,SEN:2,cmr-88milsms-a11,LIT
Ca y est le truc d' sms commence mdr mon [ _ nickname _ ],SEN:0,cmr-88milsms-a12,LIT
Coucou !,SEN:0,cmr-88milsms-a13,ORAL
T' es pas la alors ce weekend ?,SEN:1,cmr-88milsms-a13,ORAL
Et es -ce,SEN:2,cmr-88milsms-a13,ORAL
que tu sais si tes parents font quelque chose ce weekend ?,SEN:3,cmr-88milsms-a13,LIT
"Parce qu' il y a la journée du patrimoine et plein de monument gratuit , et comme je suis seule , je me serai bien greffée !",SEN:4,cmr-88milsms-a13,LIT
Lol,SEN:5,cmr-88milsms-a13,ORAL
Ca y est ca y est !,SEN:0,cmr-88milsms-a14,ORAL
J' ai rempli tout un truc ce matin pour pouvoir avoir le numero etc,SEN:1,cmr-88milsms-a14,LIT
Ha oui et au fait j' ai mis un bulletin a ton nom et num pour gagner une paire de chaussures lol jtexpliquerai !,SEN:0,cmr-88milsms-a15,LIT
Haha merci beaucoup :) .,SEN:0,cmr-88milsms-a16,ORAL
Tout se passe bien dans .. ma,SEN:1,cmr-88milsms-a16,ORAL
chambre u !,SEN:2,cmr-88milsms-a16,ORAL
Lol .,SEN:3,cmr-88milsms-a16,ORAL
il fait une chaleur pas possible ici !,SEN:4,cmr-88milsms-a16,ORAL
J' espere que tout va bien toi <3,SEN:5,cmr-88milsms-a16,ORAL
Oh trop mignon mon bbé<3 jsuis au travaiiiil la,SEN:0,cmr-88milsms-a17,LIT
Penseea moi aujourdhhui !,SEN:0,cmr-88milsms-a18,ORAL
Lec mec qui saime pas trop,SEN:1,cmr-88milsms-a18,ORAL
Bon alors jvais etre serieuse un ptit moment ..,SEN:0,cmr-88milsms-a19,LIT
"On se connais pas depuis longtemps cest le moins quon puisse dire mais je taime déjà beaucoup et ca me touche enormement que tu me confit des choses comme ca , donc a lavenir jveux que tu sache que petetre que je ne suis pas la personne ideal pour ca , surment quil ya des gens beaucoup mieu placer que moi pour te comprendre et ben je peux essaye et pyis meme si je ny arriverai surment pas toujours ..",SEN:1,cmr-88milsms-a19,LIT
"Bah quand on est triste et qu' on se sent seule , c' est bon de savoir quune personne est la pour toi , juste pour toi <3 .",SEN:2,cmr-88milsms-a19,LIT
Bonne nuit dors bien choux je taime ( oui parce que en plus detre tactile je suis super affective avec les gens * quelle,SEN:3,cmr-88milsms-a19,LIT
plait cette [ _ forename _ ] ;) *,SEN:4,cmr-88milsms-a19,ORAL
),SEN:5,cmr-88milsms-a19,ORAL
Héhé on va gagner lipad,SEN:0,cmr-88milsms-a20,ORAL
Mon cher et tendre filleul ...,SEN:0,cmr-88milsms-a21,ORAL
Je m' engage a etre a tes coté tt au long de ta vie ...,SEN:1,cmr-88milsms-a21,LIT
"A te soutenir ds tes moments difficiles et a partager tes bons moments , je souhaite etre la pr toi qd tu en auras besoin ...",SEN:2,cmr-88milsms-a21,LIT
"Un soutien , un avis , une Amie ...",SEN:3,cmr-88milsms-a21,ORAL
"Tu viens de rentrer ds ma famille et j' en suis fière , notre relation va s' epanouir quel bonheur ! ! !",SEN:4,cmr-88milsms-a21,LIT
<3 <3 <3 [ _ forename _ ] ta marraine ...,SEN:5,cmr-88milsms-a21,ORAL
Se soir tu m' apelle hein chou ?,SEN:0,cmr-88milsms-a22,ORAL
Ohhhhhh non !,SEN:0,cmr-88milsms-a23,ORAL
Héhé j' te texto en mode scred mon bbé<3,SEN:1,cmr-88milsms-a23,ORAL
Vasi lache moi :o Aller plus tard je taime gros zoubia toi ! <3,SEN:0,cmr-88milsms-a24,LIT
"Des bisous , des bisous partout !",SEN:0,cmr-88milsms-a25,ORAL
Le plus svt possible je raterais peut etre 2 ou 3cours lol,SEN:0,cmr-88milsms-a26,LIT
Ben sa va arrivé alors l' année derniere on avait un decalage aussi,SEN:0,cmr-88milsms-a27,LIT
La j' ai fini je regarde le film,SEN:0,cmr-88milsms-a28,ORAL
Coucou !,SEN:0,cmr-88milsms-a29,ORAL
Mon permis c' est bien passé sauf a un rond point ou j' ai un peu foiré : s donc on verra bien .,SEN:1,cmr-88milsms-a29,LIT
Voila !,SEN:2,cmr-88milsms-a29,ORAL
Bisous a toute ta petite famille,SEN:3,cmr-88milsms-a29,ORAL
Je suis vraiment desolée,SEN:0,cmr-88milsms-a30,ORAL
Pas de reponse ?,SEN:0,cmr-88milsms-a31,ORAL
J' ai cours dans pas longtemps .,SEN:1,cmr-88milsms-a31,ORAL
Je viendrais a 16h .,SEN:2,cmr-88milsms-a31,ORAL
Jespere que vous ne m' en voulez pas ..,SEN:3,cmr-88milsms-a31,ORAL
"Je n' arrive pas à joindre [ _ forename _ ] , je n' ai pas vu l' heure , et je me suis rendormie .",SEN:0,cmr-88milsms-a32,LIT
J' aimerais ne venir qu' a 16h si possible ..,SEN:1,cmr-88milsms-a32,ORAL
Je suis vraiment fatiguée et j' enchaine les cours non stop jusqu' a [ _ location _ ] .ca,SEN:2,cmr-88milsms-a32,LIT
vous derange ?,SEN:3,cmr-88milsms-a32,ORAL
Si oui j' arrive mais j' en ai pour au moins une demie heure ...,SEN:4,cmr-88milsms-a32,LIT
Je suis vraiment desolee ...,SEN:5,cmr-88milsms-a32,ORAL
