La,DET,det,SEN:0,muller_lit_0,LIT
réalisation,NOUN,nsubj,SEN:0,muller_lit_0,LIT
de,ADP,case,SEN:0,muller_lit_0,LIT
l',DET,det,SEN:0,muller_lit_0,LIT
expérience,NOUN,nmod,SEN:0,muller_lit_0,LIT
permet,VERB,ROOT,SEN:0,muller_lit_0,LIT
l',DET,det,SEN:0,muller_lit_0,LIT
utilisation,NOUN,obj,SEN:0,muller_lit_0,LIT
générale,ADJ,amod,SEN:0,muller_lit_0,LIT
de,ADP,case,SEN:0,muller_lit_0,LIT
la,DET,det,SEN:0,muller_lit_0,LIT
désintégration,NOUN,nmod,SEN:0,muller_lit_0,LIT
dhu,X,punct,SEN:0,muller_lit_0,LIT
noyau,NOUN,obj,SEN:0,muller_lit_0,LIT
atomique,ADJ,amod,SEN:0,muller_lit_0,LIT
frappépar,VERB,xcomp,SEN:0,muller_lit_0,LIT
n,DET,det,SEN:0,muller_lit_0,LIT
neutron,NOUN,obj,SEN:0,muller_lit_0,LIT
.,PUNCT,punct,SEN:0,muller_lit_0,LIT
"
",SPACE,ROOT,SEN:0,muller_lit_0,LIT
Le,DET,det,SEN:0,muller_lit_1,LIT
freinage,NOUN,nsubj,SEN:0,muller_lit_1,LIT
de,ADP,case,SEN:0,muller_lit_1,LIT
l',DET,det,SEN:0,muller_lit_1,LIT
aérotrain,NOUN,nmod,SEN:0,muller_lit_1,LIT
se,PRON,expl:comp,SEN:0,muller_lit_1,LIT
fait,VERB,ROOT,SEN:0,muller_lit_1,LIT
par,ADP,case,SEN:0,muller_lit_1,LIT
l',DET,det,SEN:0,muller_lit_1,LIT
inversion,NOUN,obl:agent,SEN:0,muller_lit_1,LIT
du,ADP,case,SEN:0,muller_lit_1,LIT
pas,ADV,nmod,SEN:0,muller_lit_1,LIT
de,ADP,case,SEN:0,muller_lit_1,LIT
l',DET,det,SEN:0,muller_lit_1,LIT
hélice,NOUN,nmod,SEN:0,muller_lit_1,LIT
.,PUNCT,punct,SEN:0,muller_lit_1,LIT
"
",SPACE,ROOT,SEN:0,muller_lit_1,LIT
Dans,ADP,case,SEN:0,muller_lit_2,LIT
la,DET,det,SEN:0,muller_lit_2,LIT
production,NOUN,obl:mod,SEN:0,muller_lit_2,LIT
des,ADP,case,SEN:0,muller_lit_2,LIT
fibres,NOUN,nmod,SEN:0,muller_lit_2,LIT
de,ADP,case,SEN:0,muller_lit_2,LIT
verre,NOUN,nmod,SEN:0,muller_lit_2,LIT
",",PUNCT,punct,SEN:0,muller_lit_2,LIT
la,DET,det,SEN:0,muller_lit_2,LIT
division,NOUN,nsubj,SEN:0,muller_lit_2,LIT
du,ADP,case,SEN:0,muller_lit_2,LIT
verre,NOUN,nmod,SEN:0,muller_lit_2,LIT
s',PRON,expl:comp,SEN:0,muller_lit_2,LIT
effectue,VERB,ROOT,SEN:0,muller_lit_2,LIT
par,ADP,case,SEN:0,muller_lit_2,LIT
passage,NOUN,obl:mod,SEN:0,muller_lit_2,LIT
.,PUNCT,punct,SEN:0,muller_lit_2,LIT
"
",SPACE,ROOT,SEN:0,muller_lit_2,LIT
au,ADP,case,SEN:0,muller_lit_3,LIT
travers,NOUN,ROOT,SEN:0,muller_lit_3,LIT
des,ADP,case,SEN:0,muller_lit_3,LIT
trous,PRON,nmod,SEN:0,muller_lit_3,LIT
d',ADP,case,SEN:0,muller_lit_3,LIT
une,DET,det,SEN:0,muller_lit_3,LIT
"""",PUNCT,punct,SEN:0,muller_lit_3,LIT
assiette,NOUN,nmod,SEN:0,muller_lit_3,LIT
"""",PUNCT,punct,SEN:0,muller_lit_3,LIT
.,PUNCT,ROOT,SEN:0,muller_lit_3,LIT
"
",SPACE,ROOT,SEN:0,muller_lit_3,LIT
Le,DET,det,SEN:0,muller_lit_4,LIT
Ministre,NOUN,nsubj,SEN:0,muller_lit_4,LIT
des,ADP,case,SEN:0,muller_lit_4,LIT
Finances,NOUN,nmod,SEN:0,muller_lit_4,LIT
a,AUX,aux:tense,SEN:0,muller_lit_4,LIT
fait,VERB,ROOT,SEN:0,muller_lit_4,LIT
part,NOUN,obj,SEN:0,muller_lit_4,LIT
au,ADP,case,SEN:0,muller_lit_4,LIT
Président,NOUN,obl:arg,SEN:0,muller_lit_4,LIT
de,ADP,case,SEN:0,muller_lit_4,LIT
la,DET,det,SEN:0,muller_lit_4,LIT
République,NOUN,nmod,SEN:0,muller_lit_4,LIT
de,ADP,case,SEN:0,muller_lit_4,LIT
son,DET,det,SEN:0,muller_lit_4,LIT
inquiétude,NOUN,nmod,SEN:0,muller_lit_4,LIT
devant,ADP,case,SEN:0,muller_lit_4,LIT
la,DET,det,SEN:0,muller_lit_4,LIT
persistance,NOUN,obl:mod,SEN:0,muller_lit_4,LIT
de,ADP,case,SEN:0,muller_lit_4,LIT
l',DET,det,SEN:0,muller_lit_4,LIT
augmentation,NOUN,nmod,SEN:0,muller_lit_4,LIT
des,ADP,case,SEN:0,muller_lit_4,LIT
prix,NOUN,nmod,SEN:0,muller_lit_4,LIT
en,ADP,case,SEN:0,muller_lit_4,LIT
dépit,NOUN,obl:mod,SEN:0,muller_lit_4,LIT
du,ADP,case,SEN:0,muller_lit_4,LIT
blocage,NOUN,nmod,SEN:0,muller_lit_4,LIT
