Je,PRON,nsubj,SEN:0,cmr-wiki-c001-a1,ORAL
viens,VERB,ROOT,SEN:0,cmr-wiki-c001-a1,ORAL
de,ADP,mark,SEN:0,cmr-wiki-c001-a1,ORAL
réécrire,VERB,xcomp,SEN:0,cmr-wiki-c001-a1,ORAL
la,DET,det,SEN:0,cmr-wiki-c001-a1,ORAL
page,NOUN,obj,SEN:0,cmr-wiki-c001-a1,ORAL
qui,PRON,nsubj,SEN:0,cmr-wiki-c001-a1,ORAL
contenait,VERB,acl:relcl,SEN:0,cmr-wiki-c001-a1,ORAL
de,DET,det,SEN:0,cmr-wiki-c001-a1,ORAL
multiples,ADJ,amod,SEN:0,cmr-wiki-c001-a1,ORAL
erreurs,NOUN,obj,SEN:0,cmr-wiki-c001-a1,ORAL
.,PUNCT,punct,SEN:0,cmr-wiki-c001-a1,ORAL
La,DET,det,SEN:1,cmr-wiki-c001-a1,ORAL
nouvelle,ADJ,amod,SEN:1,cmr-wiki-c001-a1,ORAL
page,NOUN,nsubj,SEN:1,cmr-wiki-c001-a1,ORAL
est,AUX,cop,SEN:1,cmr-wiki-c001-a1,ORAL
très,ADV,advmod,SEN:1,cmr-wiki-c001-a1,ORAL
incomplète,ADJ,ROOT,SEN:1,cmr-wiki-c001-a1,ORAL
.,PUNCT,punct,SEN:1,cmr-wiki-c001-a1,ORAL
Il,PRON,nsubj,SEN:2,cmr-wiki-c001-a1,ORAL
manque,ADJ,ROOT,SEN:2,cmr-wiki-c001-a1,ORAL
notamment,ADV,advmod,SEN:2,cmr-wiki-c001-a1,ORAL
:,PUNCT,punct,SEN:2,cmr-wiki-c001-a1,ORAL
Les,DET,det,SEN:2,cmr-wiki-c001-a1,ORAL
principes,NOUN,obl:mod,SEN:2,cmr-wiki-c001-a1,ORAL
fondamentaux,ADJ,amod,SEN:2,cmr-wiki-c001-a1,ORAL
des,ADP,case,SEN:2,cmr-wiki-c001-a1,ORAL
tests,NOUN,nmod,SEN:2,cmr-wiki-c001-a1,ORAL
(,PUNCT,punct,SEN:2,cmr-wiki-c001-a1,ORAL
mesure,NOUN,amod,SEN:2,cmr-wiki-c001-a1,ORAL
de,ADP,case,SEN:2,cmr-wiki-c001-a1,ORAL
l',DET,det,SEN:2,cmr-wiki-c001-a1,ORAL
intelligence,NOUN,nmod,SEN:2,cmr-wiki-c001-a1,ORAL
par,ADP,case,SEN:2,cmr-wiki-c001-a1,ORAL
ses,DET,det,SEN:2,cmr-wiki-c001-a1,ORAL
manifestations,NOUN,nmod,SEN:2,cmr-wiki-c001-a1,ORAL
et,CCONJ,cc,SEN:2,cmr-wiki-c001-a1,ORAL
non,ADV,conj,SEN:2,cmr-wiki-c001-a1,ORAL
pas,ADV,fixed,SEN:2,cmr-wiki-c001-a1,ORAL
par,ADP,case,SEN:2,cmr-wiki-c001-a1,ORAL
ses,DET,det,SEN:2,cmr-wiki-c001-a1,ORAL
caractéristiques,NOUN,appos,SEN:2,cmr-wiki-c001-a1,ORAL
),PUNCT,punct,SEN:2,cmr-wiki-c001-a1,ORAL
L',DET,det,SEN:2,cmr-wiki-c001-a1,ORAL
explication,NOUN,ROOT,SEN:2,cmr-wiki-c001-a1,ORAL
des,ADP,case,SEN:2,cmr-wiki-c001-a1,ORAL
problèmes,NOUN,nmod,SEN:2,cmr-wiki-c001-a1,ORAL
posés,VERB,acl,SEN:2,cmr-wiki-c001-a1,ORAL
par,ADP,case,SEN:2,cmr-wiki-c001-a1,ORAL
le,DET,det,SEN:2,cmr-wiki-c001-a1,ORAL
passage,NOUN,obl:agent,SEN:2,cmr-wiki-c001-a1,ORAL
du,DET,case,SEN:2,cmr-wiki-c001-a1,ORAL
QI,PROPN,nmod,SEN:2,cmr-wiki-c001-a1,ORAL
en,ADP,case,SEN:2,cmr-wiki-c001-a1,ORAL
âge,NOUN,nmod,SEN:2,cmr-wiki-c001-a1,ORAL
mental,ADJ,amod,SEN:2,cmr-wiki-c001-a1,ORAL
au,DET,case,SEN:2,cmr-wiki-c001-a1,ORAL
QI,PROPN,nmod,SEN:2,cmr-wiki-c001-a1,ORAL
par,ADP,case,SEN:2,cmr-wiki-c001-a1,ORAL
