C' est parce que t' as lachement laché la poursuite !,SEN:0,cmr-88milsms-a29508-0,LIT
On essaiera d' y aller un poil plus tot la semaine prochaine pour s' entrainer comme des hommes ?,SEN:1,cmr-88milsms-a29508-1,LIT
"Pendant une poursuite tomber alors que c' est meme pas termine , vraiment pd",SEN:0,cmr-88milsms-a29509-0,LIT
Il est venu me parler je crois !,SEN:0,cmr-88milsms-a29510-0,ORAL
Moi je pense qu' on peut !,SEN:1,cmr-88milsms-a29510-1,ORAL
Et vous ?,SEN:2,cmr-88milsms-a29510-2,ORAL
"bah je sais pas te bouger , lire , bosser , apprendre un truc ou regarder un film mais un que t' as choisi , pas juste parce qu' il passait à la télé",SEN:0,cmr-88milsms-a29511-0,LIT
Je l ai jamais vu .,SEN:0,cmr-88milsms-a29512-0,ORAL
Il devait pas jouer quand Je me suis mise à regarder .,SEN:1,cmr-88milsms-a29512-1,LIT
Je t' aime,SEN:2,cmr-88milsms-a29512-2,ORAL
"Sucer la bite de son chauffeur et pas le regretter , vraiment pd",SEN:0,cmr-88milsms-a29514-0,LIT
Raaaaah je l' aurai un jour !,SEN:0,cmr-88milsms-a29515-0,ORAL
Salut mec .,SEN:0,cmr-88milsms-a29516-0,ORAL
Bah non on y va pas on est salement crevé en fait et comme on part à toulouse ce week end,SEN:1,cmr-88milsms-a29516-1,LIT
"Non que dalle , et toi ?",SEN:0,cmr-88milsms-a29517-0,ORAL
Ok :) cool ! ca,SEN:0,cmr-88milsms-a29518-0,ORAL
fait un truc en plus,SEN:1,cmr-88milsms-a29518-1,ORAL
t' as vu ça !,SEN:0,cmr-88milsms-a29519-0,ORAL
moi j' en sors c' est vraiment trop bien !,SEN:1,cmr-88milsms-a29519-1,ORAL
t' y vas combien de temps et combien de fois par semaine ?,SEN:2,cmr-88milsms-a29519-2,LIT
"Ah , dur",SEN:0,cmr-88milsms-a29520-0,ORAL
"C' est soit jeudi soit vendredi , regarde tes mails :-)",SEN:0,cmr-88milsms-a29521-0,LIT
No problèm !,SEN:0,cmr-88milsms-a29522-0,ORAL
Moi midi ...,SEN:0,cmr-88milsms-a29523-0,ORAL
Vais Dodo demain cours à 8heure !,SEN:1,cmr-88milsms-a29523-1,ORAL
Je t' embrasse !,SEN:2,cmr-88milsms-a29523-2,ORAL
J' espère que tout Se passe bien pour Vous et que Tu te remets en douceur je t' embrasse .,SEN:0,cmr-88milsms-a29524-0,LIT
Coucou !,SEN:0,cmr-88milsms-a29525-0,ORAL
Demain matin je viendrai au mag ...,SEN:1,cmr-88milsms-a29525-1,ORAL
On essaiera de se caler 1 petite heure dans le bureau pour faire ton eval :-) Révise ce soir ...,SEN:2,cmr-88milsms-a29525-2,LIT
Lol Des bisous,SEN:3,cmr-88milsms-a29525-3,ORAL
dans une foule de 100personne je trouve tjs LA personne bizar,SEN:0,cmr-88milsms-a29526-0,LIT
Aahhh ..,SEN:0,cmr-88milsms-a29527-0,ORAL
Profite bien alors !,SEN:1,cmr-88milsms-a29527-1,ORAL
"Tkt , je dépose [ _ forename _ ] de toute façon ...",SEN:2,cmr-88milsms-a29527-2,LIT
Yoooo M3ùf !,SEN:0,cmr-88milsms-a29528-0,ORAL
Sisterr ' J' viiens toùùt Juust ' d' m3 raplé Que J' aii tOon Nuùm ' et qu' du cOup j' p3uX ' t' Emmerd3r & pOuriir tA Boiite de ResseptiOon !,SEN:1,cmr-88milsms-a29528-1,LIT
Bestaah,SEN:2,cmr-88milsms-a29528-2,U
"Je te benis [ _ forename _ ] , tu me sauve la vie ac tous tes cours de lannée derniere !",SEN:0,cmr-88milsms-a29529-0,LIT
"Après la soirée de [ _ forename _ ] , et euh ...",SEN:0,cmr-88milsms-a29530-0,LIT
Bon allez je t' avoue : dans les endroits d' herbe près de chez [ _ forename _ ],SEN:1,cmr-88milsms-a29530-1,LIT
# REF !,SEN:0,cmr-88milsms-a29531-0,ORAL
Oh génial !,SEN:0,cmr-88milsms-a29532-0,ORAL
Je te l' empreinte juste pour noter les vacances :),SEN:1,cmr-88milsms-a29532-1,LIT
Ca va toi ?,SEN:0,cmr-88milsms-a29533-0,ORAL
":) j' ai regardé les courts metrages de ceux pour qui je bosse , c' est excellent !",SEN:1,cmr-88milsms-a29533-1,LIT
J' adore !,SEN:2,cmr-88milsms-a29533-2,ORAL
ouais voila moi on garde encore un peu les mm donc je prend les musiques sur internet et je refais !,SEN:0,cmr-88milsms-a29534-0,LIT
j' adore vraiment trop !,SEN:1,cmr-88milsms-a29534-1,ORAL
"Grrrr , c' est terrible les maux de tête !",SEN:0,cmr-88milsms-a29535-0,ORAL
Bon courage ...,SEN:1,cmr-88milsms-a29535-1,ORAL
Rien de neuf de mon coté ...,SEN:2,cmr-88milsms-a29535-2,ORAL
Je serai pas la vendredi !,SEN:3,cmr-88milsms-a29535-3,ORAL
Je vais récupérer quelques heures ! ! !,SEN:4,cmr-88milsms-a29535-4,ORAL
On se verra samedi !,SEN:5,cmr-88milsms-a29535-5,ORAL
Repose toi tranquille demain !,SEN:6,cmr-88milsms-a29535-6,LIT
"Bisous , bisous",SEN:7,cmr-88milsms-a29535-7,ORAL
Je parle zombie,SEN:0,cmr-88milsms-a29536-0,ORAL
En plus Ct 1 pote a lui,SEN:0,cmr-88milsms-a29537-0,ORAL
C' est parce que je t' m fort ...,SEN:0,cmr-88milsms-a29538-0,ORAL
:-) Des bisous,SEN:1,cmr-88milsms-a29538-1,ORAL
Des bisous ma [ _ nickname _ ] ...,SEN:0,cmr-88milsms-a29539-0,ORAL
moi aussi mais avoue que là ça fait un moment quand mm !,SEN:0,cmr-88milsms-a29540-0,LIT
Combien de fautes ?,SEN:0,cmr-88milsms-a29542-0,ORAL
Tu les connais pas ?,SEN:0,cmr-88milsms-a29543-0,ORAL
Mais n importe quoi !,SEN:1,cmr-88milsms-a29543-1,ORAL
Tu vas pas tarder à le passer alors,SEN:2,cmr-88milsms-a29543-2,ORAL
Mdrrr ...,SEN:0,cmr-88milsms-a29544-0,ORAL
Big bisous,SEN:1,cmr-88milsms-a29544-1,ORAL
mdr c' est bon je rigole,SEN:0,cmr-88milsms-a29545-0,ORAL
Ouai En plus t sais Ya new boissons,SEN:0,cmr-88milsms-a29546-0,ORAL
Roh !,SEN:0,cmr-88milsms-a29547-0,ORAL
"Nan mais tu lui envoie juste un message et je m' occupe de tout , j' ai pas son num",SEN:1,cmr-88milsms-a29547-1,LIT
Bravo madame !,SEN:0,cmr-88milsms-a29548-0,ORAL
"Vu tes fautes , tu devrai pas tarder .",SEN:1,cmr-88milsms-a29548-1,ORAL
Storm angle Je t' aime,SEN:0,cmr-88milsms-a29549-0,ORAL
Nn Kino t sais Ct laquell de boisson,SEN:0,cmr-88milsms-a29550-0,ORAL
Et encore deux de plus de papier de cross dans mon sac !,SEN:0,cmr-88milsms-a29551-0,LIT
:),SEN:1,cmr-88milsms-a29551-1,ORAL
Alors tu en es ou car à mon avis on manque déjà au Dm .,SEN:0,cmr-88milsms-a29552-0,LIT
Il aimerait tant sentir nos mains se frotter contre sa peau !,SEN:1,cmr-88milsms-a29552-1,LIT
C est occuper ! ! !,SEN:0,cmr-88milsms-a29553-0,ORAL
Ah ouais aussi !,SEN:0,cmr-88milsms-a29554-0,ORAL
Enfoiré ...,SEN:1,cmr-88milsms-a29554-1,ORAL
;),SEN:2,cmr-88milsms-a29554-2,ORAL
Ct La boisson a 4000 pour avoir 3 armes c utile j trouve,SEN:0,cmr-88milsms-a29555-0,LIT
Tu es toute seule ?,SEN:0,cmr-88milsms-a29556-0,ORAL
Tu as quelque chose de preuve samedi soir ?,SEN:0,cmr-88milsms-a29557-0,ORAL
Alors pour finir on serait dispo le samedi 29/10 ou le 12/11 pour midi comme ça on pourra aller balader avec les petites Apres .,SEN:0,cmr-88milsms-a29558-0,LIT
Tiens moi au courant tu peux me tel qd tu veux bisous,SEN:1,cmr-88milsms-a29558-1,LIT
Wé tu es bien entourée ;-),SEN:0,cmr-88milsms-a29559-0,ORAL
Quoi qui est pour moi ?,SEN:0,cmr-88milsms-a29560-0,ORAL
10h ?,SEN:0,cmr-88milsms-a29561-0,ORAL
j' ai un rdv a 9h ^^,SEN:1,cmr-88milsms-a29561-1,ORAL
